Time,Ax,Ay,Az,Gx,Gy,Gz,LAT,LNG,ALT
2070591,0.0490722656,-0.0991210938,0.9709472656,3.90625,-10.498046875,2.0141601562,53.082775116,8.7964496613,31.1000003815
2070998,0.0393066406,-0.0825195312,0.9753417969,0.6103515625,-10.986328125,-0.4272460938,53.082775116,8.7964506149,30.2999992371
2071586,0.0443115234,-0.0776367188,0.9729003906,6.591796875,-13.8549804688,12.2680664062,53.082775116,8.7964506149,30.2999992371
2071979,0.0289306641,-0.0850830078,0.9743652344,5.9204101562,-12.0239257812,9.0942382812,53.082775116,8.7964448929,29
2072588,0.0402832031,-0.0908203125,0.9733886719,11.1694335938,-9.521484375,-2.2583007812,53.082775116,8.7964448929,29
2072996,0.0328369141,-0.1076660156,0.9709472656,17.6391601562,-9.27734375,-2.6245117188,53.082775116,8.7964420319,28
2073586,0.0378417969,-0.1208496094,0.9694824219,7.6293945312,-9.8266601562,-2.8686523438,53.082775116,8.7964420319,28
2073979,0.0323486328,-0.1258544922,0.9686279297,4.8828125,-9.9487304688,-1.4038085938,53.0827789307,8.7964439392,27.2999992371
2074585,0.0368652344,-0.1220703125,0.9715576172,1.0375976562,-9.9487304688,-2.1362304688,53.0827789307,8.7964439392,27.2999992371
2074993,0.0391845703,-0.1208496094,0.9685058594,2.5634765625,-9.6435546875,-2.9296875,53.0827903748,8.7964401245,26.6000003815
2075589,0.0346679688,-0.1174316406,0.9681396484,-0.6103515625,-10.6201171875,-1.8920898438,53.0827903748,8.7964401245,26.6000003815
2075982,0.0394287109,-0.1101074219,0.9709472656,-0.7934570312,-10.498046875,-2.5024414062,53.0827903748,8.7964401245,25.5
2076588,0.0314941406,-0.10546875,0.9709472656,1.3427734375,-9.6435546875,-3.3569335938,53.0827903748,8.7964401245,25.5
2076981,0.0383300781,-0.1081542969,0.9699707031,1.1596679688,-10.25390625,-1.8920898438,53.0827941895,8.7964410782,24.5
2077586,0.0346679688,-0.1027832031,0.9698486328,1.8310546875,-10.6201171875,-1.7700195312,53.0827941895,8.7964410782,24.5
2077981,0.0372314453,-0.1016845703,0.970703125,2.8686523438,-10.009765625,-3.2958984375,53.0828018188,8.7964448929,23.7999992371
2078587,0.0363769531,-0.1044921875,0.9737548828,4.638671875,-9.8266601562,-1.46484375,53.0828018188,8.7964448929,23.7999992371
2078980,0.0389404297,-0.1059570312,0.9724121094,3.2348632812,-9.9487304688,-2.2583007812,53.0828018188,8.7964429855,22.7999992371
2079587,0.0338134766,-0.1069335938,0.9721679688,2.5024414062,-10.3149414062,-2.9296875,53.0828018188,8.7964429855,22.7999992371
2079996,0.0388183594,-0.1027832031,0.9722900391,1.708984375,-9.5825195312,-2.2583007812,53.0828018188,8.7964448929,22.1000003815
2080586,0.0380859375,-0.1011962891,0.9715576172,2.3803710938,-10.0708007812,-2.3193359375,53.0828018188,8.7964448929,22.1000003815
2080979,0.0379638672,-0.1048583984,0.9702148438,4.3334960938,-9.8876953125,-2.44140625,53.0828094482,8.7964420319,21.3999996185
2081586,0.0372314453,-0.1024169922,0.9718017578,3.7841796875,-9.521484375,-3.2348632812,53.0828094482,8.7964420319,21.3999996185
2082068,0.0389404297,-0.10546875,0.9711914062,2.8686523438,-9.8876953125,-2.0141601562,53.0828170776,8.7964401245,20.7999992371
2082586,0.0378417969,-0.0998535156,0.9708251953,1.7700195312,-9.9487304688,-3.2958984375,53.0828170776,8.7964401245,20.7999992371
2082981,0.0354003906,-0.1011962891,0.9710693359,3.1127929688,-10.8032226562,-2.5024414062,53.0828170776,8.7964391708,20
2083584,0.0380859375,-0.1003417969,0.9716796875,2.2583007812,-10.7421875,-3.1127929688,53.0828170776,8.7964391708,20
2083991,0.0336914062,-0.1049804688,0.970703125,2.685546875,-10.6201171875,-2.6245117188,53.082824707,8.7964372635,19.2999992371
2084587,0.0361328125,-0.1011962891,0.9720458984,3.6010742188,-9.9487304688,-3.662109375,53.082824707,8.7964372635,19.2999992371
2084981,0.0357666016,-0.0994873047,0.9697265625,2.685546875,-10.009765625,-2.3193359375,53.082824707,8.7964401245,18.6000003815
2085587,0.0321044922,-0.1052246094,0.9737548828,4.150390625,-10.3759765625,-2.3193359375,53.082824707,8.7964401245,18.6000003815
2085980,0.0383300781,-0.0992431641,0.9735107422,2.9296875,-10.009765625,-3.41796875,53.082824707,8.7964391708,17.7000007629
2086587,0.0397949219,-0.1032714844,0.9719238281,3.0517578125,-10.6201171875,-1.0986328125,53.082824707,8.7964391708,17.7000007629
2086980,0.0302734375,-0.1010742188,0.9736328125,3.3569335938,-10.8032226562,-3.1127929688,53.0828323364,8.7964401245,17.2000007629
2087584,0.0364990234,-0.1010742188,0.9697265625,2.9296875,-10.1928710938,-4.0283203125,53.0828323364,8.7964401245,17.2000007629
2087979,0.037109375,-0.0999755859,0.9719238281,3.0517578125,-10.1318359375,-1.953125,53.0828361511,8.7964439392,16.7999992371
2088586,0.0368652344,-0.1031494141,0.9733886719,3.7841796875,-9.9487304688,-3.2348632812,53.0828361511,8.7964439392,16.7999992371
2088993,0.0367431641,-0.1059570312,0.9703369141,3.8452148438,-9.9487304688,-3.0517578125,53.0828399658,8.7964448929,16.2999992371
2089586,0.0375976562,-0.1010742188,0.9719238281,2.3803710938,-10.6811523438,-4.0283203125,53.0828399658,8.7964448929,16.2999992371
2089979,0.0375976562,-0.1004638672,0.9720458984,2.7465820312,-10.1928710938,-1.953125,53.0828437805,8.7964448929,16.1000003815
2090587,0.0368652344,-0.1019287109,0.9716796875,2.9907226562,-10.1928710938,-2.3193359375,53.0828437805,8.7964448929,16.1000003815
2090994,0.0338134766,-0.1037597656,0.9725341797,2.2583007812,-10.0708007812,-2.0141601562,53.0828437805,8.7964487076,15.5
2091587,0.0362548828,-0.0998535156,0.9719238281,2.8686523438,-10.1318359375,-3.0517578125,53.0828437805,8.7964487076,15.5
2091980,0.03515625,-0.0998535156,0.9719238281,2.9296875,-9.7045898438,-1.5869140625,53.0828437805,8.7964601517,15.5
2092587,0.0373535156,-0.1013183594,0.9733886719,4.4555664062,-10.3149414062,-1.8310546875,53.0828437805,8.7964601517,15.5
2092980,0.0347900391,-0.1002197266,0.9722900391,3.0517578125,-10.1318359375,-3.3569335938,53.0828437805,8.7964658737,15.1999998093
2093590,0.0379638672,-0.0959472656,0.9711914062,1.6479492188,-10.8642578125,-2.3803710938,53.0828437805,8.7964658737,15.1999998093
2093983,0.03515625,-0.0972900391,0.9729003906,1.5258789062,-10.8032226562,-2.1362304688,53.0828437805,8.7964715958,15
2094586,0.0340576172,-0.0961914062,0.9721679688,3.0517578125,-10.498046875,-1.3427734375,53.0828437805,8.7964715958,15
2094979,0.0344238281,-0.0960693359,0.9720458984,3.2958984375,-10.6201171875,-1.708984375,53.0828475952,8.7964706421,14.6000003815
2095584,0.0379638672,-0.0928955078,0.9718017578,0.9155273438,-8.4228515625,-10.1318359375,53.0828475952,8.7964706421,14.6000003815
2095977,0.03515625,-0.0883789062,0.9713134766,4.2114257812,-9.7045898438,-5.9814453125,53.0828475952,8.7964715958,14.3999996185
2096586,0.0377197266,-0.0936279297,0.9755859375,0.6713867188,-10.9252929688,-1.46484375,53.0828475952,8.7964715958,14.3999996185
2096981,0.0383300781,-0.0972900391,0.9714355469,4.8217773438,-10.7421875,1.8920898438,53.0828514099,8.7964687347,14.1999998093
2097586,0.0338134766,-0.1043701172,0.9710693359,4.0893554688,-10.4370117188,-0.732421875,53.0828514099,8.7964687347,14.1999998093
2097993,0.0391845703,-0.0989990234,0.9737548828,4.9438476562,-8.9721679688,-3.9672851562,53.0828514099,8.7964630127,13.8999996185
2098584,0.0380859375,-0.0975341797,0.9725341797,6.0424804688,-10.1318359375,-2.5024414062,53.0828514099,8.7964630127,13.8999996185
2098977,0.0327148438,-0.1123046875,0.9702148438,1.708984375,-9.9487304688,-1.953125,53.0828514099,8.7964630127,13.6999998093
2099588,0.0396728516,-0.1044921875,0.9721679688,5.859375,-8.7280273438,-2.1362304688,53.0828514099,8.7964630127,13.6999998093
2099995,0.0297851562,-0.0972900391,0.9698486328,-0.244140625,-9.765625,-2.3193359375,53.0828475952,8.7964668274,13.8000001907
2100586,0.0889892578,-0.1131591797,0.9715576172,-18.798828125,-11.23046875,-9.765625,53.0828475952,8.7964668274,13.8000001907
2100979,-0.0233154297,0.1248779297,0.9976806641,9.033203125,-34.66796875,68.603515625,53.0828475952,8.7964658737,13.6999998093
2101584,0.0355224609,-0.2291259766,1.001953125,-5.9204101562,-40.283203125,105.8959960938,53.0828475952,8.7964658737,13.6999998093
2101977,0.0289306641,0.2583007812,0.4276123047,-45.41015625,-34.6069335938,64.5751953125,53.0828437805,8.796459198,13.3000001907
2102587,-0.1618652344,-0.0404052734,0.8774414062,85.2661132812,-51.6967773438,-5.4321289062,53.0828437805,8.796459198,13.3000001907
2102980,-0.2410888672,0.2138671875,0.4665527344,5.7373046875,35.4614257812,17.08984375,53.0828361511,8.796462059,13.1000003815
2103584,0.2377929688,0.0415039062,1.3876953125,-4.0283203125,12.5122070312,-112.8540039062,53.0828361511,8.796462059,13.1000003815
2103979,0.6195068359,-0.2396240234,1.2966308594,-5.0048828125,-15.7470703125,-3.662109375,53.0828132629,8.7964677811,12.8999996185
2104586,0.5375976562,0.2176513672,1.3836669922,-24.4750976562,15.869140625,-29.1137695312,53.0828132629,8.7964677811,12.8999996185
2104993,-0.3316650391,0.0085449219,1.0079345703,-4.2724609375,11.474609375,43.6401367188,53.0827827454,8.7964611053,12.8000001907
2105584,0.0144042969,0.0518798828,0.9652099609,56.2744140625,37.2314453125,62.3168945312,53.0827827454,8.7964611053,12.8000001907
2105978,-0.0891113281,0.2486572266,1.0902099609,-52.7954101562,-61.03515625,-117.0654296875,53.0827445984,8.7964477539,12.6999998093
2106587,1.4803466797,-1.0773925781,3.9871826172,12.8173828125,87.3413085938,50.8422851562,53.0827445984,8.7964477539,12.6999998093
2106994,-0.6691894531,-0.1402587891,1.2913818359,-52.4291992188,82.51953125,-114.3188476562,53.0827026367,8.7964334488,12.3000001907
2107585,0.1553955078,-1.0961914062,0.86328125,26.9165039062,16.7236328125,140.1977539062,53.0827026367,8.7964334488,12.3000001907
2107978,0.2023925781,-0.2707519531,0.9840087891,47.8515625,-1.6479492188,91.7358398438,53.082660675,8.796415329,11.8999996185
2108586,0.4240722656,-0.0485839844,1.857421875,-34.9731445312,32.8369140625,-102.1118164062,53.082660675,8.796415329,11.8999996185
2108994,1.1346435547,-0.2637939453,1.31640625,20.2026367188,110.7177734375,98.6938476562,53.082611084,8.7964038849,11.3999996185
2109585,0.3970947266,0.1384277344,0.787109375,6.2255859375,-12.6953125,-11.9018554688,53.082611084,8.7964038849,11.3999996185
2109978,0.0364990234,-0.5651855469,0.5971679688,59.1430664062,-8.30078125,120.4223632812,53.0825653076,8.7963809967,10.6999998093
2110586,0.9949951172,0.2517089844,1.4510498047,61.7065429688,36.6821289062,-37.4755859375,53.0825653076,8.7963809967,10.6999998093
2110979,0.1469726562,-0.2132568359,1.1209716797,29.4799804688,-0.6713867188,-11.71875,53.0825233459,8.7963638306,9.6999998093
2111587,-0.3880615234,-0.1011962891,1.3055419922,3.41796875,8.8500976562,-47.119140625,53.0825233459,8.7963638306,9.6999998093
2111980,-0.0969238281,0.0660400391,1.732421875,-36.0107421875,29.9072265625,-67.1997070312,53.0824775696,8.7963495255,8.8999996185
2112586,0.8271484375,0.2357177734,1.7965087891,-69.82421875,100.830078125,-100.4638671875,53.0824775696,8.7963495255,8.8999996185
2112979,-0.3541259766,-0.0101318359,0.9073486328,50.6591796875,-49.1333007812,44.8608398438,53.0824203491,8.7963218689,8.1000003815
2113587,-0.1893310547,0.0290527344,0.9752197266,-7.8735351562,-3.662109375,109.5581054688,53.0824203491,8.7963218689,8.1000003815
2113994,-0.2155761719,-0.0346679688,0.7855224609,-28.7475585938,-35.64453125,-22.5830078125,53.0823631287,8.7962989807,7.8000001907
2114586,-0.1136474609,-0.1005859375,0.7801513672,35.8276367188,15.13671875,107.1166992188,53.0823631287,8.7962989807,7.8000001907
2114979,0.248046875,-0.0942382812,1.2701416016,-10.3759765625,-2.44140625,-46.630859375,53.0823135376,8.7962932587,7.8000001907
2115585,0.1840820312,-0.0285644531,1.3897705078,31.5551757812,-10.6201171875,11.0473632812,53.0823135376,8.7962932587,7.8000001907
2115993,0.4771728516,-0.1079101562,1.1798095703,55.7861328125,-5.37109375,-32.2875976562,53.0822677612,8.796289444,7.6999998093
2116587,-0.1976318359,-0.0706787109,0.7438964844,-11.9018554688,-29.1748046875,4.0283203125,53.0822677612,8.796289444,7.6999998093
2116980,0.3997802734,-0.0056152344,1.2155761719,-78.9794921875,-44.2504882812,-58.4106445312,53.0822143555,8.7962865829,8.5
2117583,0.7020263672,-0.0963134766,1.55859375,23.6206054688,35.15625,85.5712890625,53.0822143555,8.7962865829,8.5
2117978,0.1157226562,-0.0942382812,1.3039550781,-0.6103515625,6.591796875,-22.5830078125,53.0821609497,8.7962770462,8.8000001907
2118581,0.7010498047,-0.3493652344,1.5899658203,37.2924804688,11.8408203125,12.8173828125,53.0821609497,8.7962770462,8.8000001907
2118974,0.2901611328,0.1225585938,1.1206054688,-52.24609375,17.7612304688,-88.2568359375,53.0821113586,8.7962408066,9.1999998093
2119580,0.2421875,-0.1297607422,1.1380615234,35.2783203125,-17.9443359375,64.7583007812,53.0821113586,8.7962408066,9.1999998093
2119974,-0.0155029297,0.0458984375,1.0671386719,-43.3349609375,-9.765625,-92.7734375,53.0820617676,8.7962141037,8.3999996185
2120584,-0.7125244141,-0.0817871094,0.4699707031,6.4086914062,-66.9555664062,-22.216796875,53.0820617676,8.7962141037,8.3999996185
2120979,0.1962890625,0.1081542969,1.0953369141,-23.8037109375,-16.7846679688,5.1879882812,53.0820045471,8.7961807251,7.4000000954
2121584,-0.1131591797,0.0034179688,1.0687255859,36.3159179688,-71.2890625,-65.7348632812,53.0820045471,8.7961807251,7.4000000954
2121977,-0.1966552734,0.0295410156,0.8070068359,-70.1293945312,-85.9985351562,-74.5849609375,53.0819549561,8.7961473465,6.9000000954
2122584,-0.0147705078,-0.1716308594,0.8168945312,11.3525390625,14.8315429688,-3.8452148438,53.0819549561,8.7961473465,6.9000000954
2122992,0.2359619141,-0.0318603516,1.4602050781,21.5454101562,-18.2495117188,7.568359375,53.0819129944,8.7961158752,6.3000001907
2123581,0.2265625,-0.0079345703,0.6131591797,-36.2548828125,10.9252929688,-128.8452148438,53.0819129944,8.7961158752,6.3000001907
2123974,-0.0152587891,0.0891113281,1.0364990234,-47.1801757812,-10.1928710938,56.5795898438,53.0818710327,8.7960634232,5.5
2124583,0.0780029297,-0.1907958984,1.1428222656,25.146484375,18.4936523438,-106.93359375,53.0818710327,8.7960634232,5.5
2125009,-0.0056152344,0.1994628906,1.0686035156,-130.615234375,22.2778320312,-21.3012695312,53.0818214417,8.7960395813,5.6999998093
2125585,0.1502685547,-0.3046875,1.0523681641,247.1923828125,32.6538085938,46.6918945312,53.0818214417,8.7960395813,5.6999998093
2125978,0.2100830078,-0.328125,1.4925537109,139.2211914062,131.2255859375,-337.0971679688,53.0817565918,8.7960424423,3.9000000954
2126587,0.1968994141,0.1676025391,1.2891845703,-14.0380859375,47.36328125,-326.5991210938,53.0817565918,8.7960424423,3.9000000954
2126980,0.2474365234,0.0894775391,0.8168945312,-6.2866210938,54.3212890625,-277.587890625,53.0817146301,8.7960186005,2.7000000477
2127585,-0.6529541016,0.0961914062,0.8083496094,-53.466796875,20.1416015625,-220.703125,53.0817146301,8.7960186005,2.7000000477
2127979,1.1716308594,-0.5944824219,2.2360839844,-81.3598632812,-62.98828125,-170.4711914062,53.0816955566,8.7959356308,0.5
2128586,0.2202148438,-0.0717773438,0.6954345703,-7.9956054688,-15.4418945312,-80.3833007812,53.0816955566,8.7959356308,0.5
2128981,0.0986328125,0.0169677734,0.8747558594,5.4931640625,2.685546875,-89.0502929688,53.0816955566,8.7958488464,-2.0999999046
2129591,0.1844482422,0.0810546875,0.8941650391,-49.6215820312,17.7612304688,-126.1596679688,53.0816955566,8.7958488464,-2.0999999046
2129998,0.2403564453,-0.0235595703,1.1798095703,38.5131835938,13.1225585938,-61.6455078125,53.0817108154,8.7957601547,-3.9000000954
2130591,0.1306152344,0.0787353516,1.1202392578,-159.7900390625,-11.5356445312,-186.3403320312,53.0817108154,8.7957601547,-3.9000000954
2130984,-0.0584716797,0.2135009766,0.6394042969,-80.078125,-12.939453125,107.1166992188,53.0817337036,8.7956876755,-5.1999998093
2131586,0.1099853516,-0.1129150391,1.0617675781,161.8041992188,-15.7470703125,24.9633789062,53.0817337036,8.7956876755,-5.1999998093
2131994,-0.0240478516,-0.0662841797,0.9896240234,82.3974609375,10.5590820312,-138.18359375,53.0817527771,8.7956171036,-6
2132588,0.0491943359,0.0551757812,0.6724853516,-133.9721679688,-28.1372070312,-128.0517578125,53.0817527771,8.7956171036,-6
2132981,-0.0277099609,0.021484375,0.5642089844,-78.9184570312,-8.7280273438,80.810546875,53.08177948,8.7955474854,-6.6999998093
2133587,0.1392822266,-0.1577148438,1.3594970703,72.4487304688,24.8413085938,135.6811523438,53.08177948,8.7955474854,-6.6999998093
2133982,0.3699951172,-0.236328125,1.0682373047,122.1923828125,47.4243164062,-36.865234375,53.0818061829,8.7954807281,-7.1999998093
2134588,0.0864257812,-0.1334228516,0.9517822266,-3.2348632812,1.4038085938,5.3100585938,53.0818061829,8.7954807281,-7.1999998093
2134983,0.1741943359,-0.0054931641,1.0552978516,-54.7485351562,-6.7749023438,-99.9145507812,53.0818367004,8.7954101562,-7.9000000954
2135590,0.0615234375,-0.2198486328,0.9552001953,46.9970703125,-39.3676757812,75.8666992188,53.0818367004,8.7954101562,-7.9000000954
2135984,0.0616455078,0.0926513672,0.9689941406,-52.3071289062,-3.7841796875,-62.255859375,53.0818634033,8.7953453064,-8.3000001907
2136590,0.1419677734,-0.1112060547,1.0695800781,48.7060546875,-11.71875,25.5126953125,53.0818634033,8.7953453064,-8.3000001907
2137001,0.0570068359,0.0150146484,0.8483886719,-5.4931640625,-17.0288085938,-37.6586914062,53.0818939209,8.7952852249,-8.3000001907
2137586,0.0905761719,-0.1290283203,0.8416748047,-7.32421875,-8.30078125,-34.9731445312,53.0818939209,8.7952852249,-8.3000001907
2137979,0.1137695312,0.0897216797,1.0672607422,-23.9868164062,5.859375,-10.6201171875,53.0819282532,8.7952270508,-9
2138587,-0.060546875,-0.0166015625,0.9731445312,-13.18359375,-15.6860351562,-27.0385742188,53.0819282532,8.7952270508,-9
2139058,0.1546630859,-0.0733642578,0.9233398438,36.1328125,-24.5361328125,18.310546875,53.0819587708,8.7951612473,-9.1000003815
2139588,-0.2258300781,0.0865478516,1.0515136719,-1.0375976562,-14.6484375,-52.4291992188,53.0819587708,8.7951612473,-9.1000003815
2139981,0.0104980469,-0.0772705078,0.9470214844,20.5078125,-19.5922851562,11.23046875,53.0819969177,8.7951011658,-9.5
2140587,0.0847167969,0.0344238281,0.9962158203,-44.5556640625,-6.103515625,-35.5834960938,53.0819969177,8.7951011658,-9.5
2140995,0.0303955078,-0.1579589844,0.7429199219,15.0146484375,-13.18359375,67.0166015625,53.0820198059,8.7950496674,-9.1000003815
2141588,0.1571044922,0.0845947266,1.0322265625,1.6479492188,-17.0288085938,0.6713867188,53.0820198059,8.7950496674,-9.1000003815
2141981,0.1376953125,-0.0368652344,1.0155029297,12.8173828125,-13.8549804688,37.7197265625,53.0820426941,8.7949733734,-9.1000003815
2142589,-0.0922851562,-0.0294189453,0.9627685547,21.1181640625,-6.6528320312,36.376953125,53.0820426941,8.7949733734,-9.1000003815
2142982,0.0643310547,-0.0109863281,0.9185791016,-14.5874023438,7.7514648438,-61.0961914062,53.0820732117,8.7948961258,-9.5
2143588,0.0225830078,-0.1911621094,1.1171875,4.39453125,12.451171875,99.365234375,53.0820732117,8.7948961258,-9.5
2143981,-0.0709228516,-0.0050048828,1.0660400391,-17.5170898438,-2.44140625,11.962890625,53.0821037292,8.7948322296,-10.1000003815
2144589,0.0113525391,-0.0622558594,0.9088134766,-25.5126953125,-15.9301757812,115.2954101562,53.0821037292,8.7948322296,-10.1000003815
2144982,0.0522460938,0.0233154297,0.8858642578,-18.4936523438,1.0986328125,72.509765625,53.0821266174,8.7947702408,-10.3999996185
2145586,0.0603027344,-0.1312255859,0.9459228516,65.7348632812,14.0991210938,103.6987304688,53.0821266174,8.7947702408,-10.3999996185
2145993,0.1844482422,0.0408935547,0.9774169922,-11.23046875,-1.8920898438,21.5454101562,53.0821418762,8.7947044373,-10.3999996185
2146585,-0.0329589844,-0.1221923828,1.0504150391,35.5834960938,15.2587890625,68.2373046875,53.0821418762,8.7947044373,-10.3999996185
2146978,0.2015380859,0.0494384766,1.1756591797,-9.7045898438,10.4370117188,39.7338867188,53.0821609497,8.7946252823,-11.1999998093
2147586,0.3327636719,-0.1922607422,1.0220947266,1.46484375,17.2119140625,16.5405273438,53.0821609497,8.7946252823,-11.1999998093
2147994,-0.0842285156,0.0666503906,0.8927001953,22.2778320312,4.39453125,50.7202148438,53.0821800232,8.794547081,-11.5
2148588,0.0889892578,0.1429443359,1.1098632812,-1.2817382812,-3.3569335938,-59.3872070312,53.0821800232,8.794547081,-11.5
2148981,0.0119628906,0.0018310547,0.9223632812,27.0385742188,5.3100585938,4.5166015625,53.0821914673,8.7944860458,-11.6000003815
2149587,0.1616210938,0.0657958984,1.1090087891,-41.4428710938,-7.2021484375,-109.7412109375,53.0821914673,8.7944860458,-11.6000003815
2149980,-0.0560302734,-0.1785888672,1.0479736328,34.3627929688,-13.7939453125,92.041015625,53.0821800232,8.7944126129,-11.8000001907
2150589,0.0122070312,-0.1296386719,0.7358398438,-21.1791992188,-17.5170898438,-26.611328125,53.0821800232,8.7944126129,-11.8000001907
2150982,0.2381591797,-0.1588134766,1.029296875,-27.7099609375,-6.4697265625,3.90625,53.0821762085,8.7943410873,-12
2151587,0.1926269531,-0.0451660156,1.1290283203,73.974609375,-5.3100585938,158.2641601562,53.0821762085,8.7943410873,-12
2151980,0.0101318359,-0.0401611328,0.9959716797,40.52734375,-9.7045898438,-70.80078125,53.0821762085,8.7942771912,-12.1000003815
2152590,0.3140869141,-0.2698974609,0.8895263672,75.6225585938,-11.23046875,65.6127929688,53.0821762085,8.7942771912,-12.1000003815
2152997,0.1192626953,-0.0200195312,0.8503417969,-50.1098632812,-25.146484375,-156.005859375,53.0821914673,8.7942399979,-12
2153586,0.0660400391,-0.1462402344,0.9106445312,-9.4604492188,-23.4375,89.4775390625,53.0821914673,8.7942399979,-12
2153979,0.1226806641,0.0675048828,0.814453125,34.2407226562,-28.9306640625,35.2172851562,53.082195282,8.7941913605,-11.8000001907
2154585,-0.0662841797,0.0512695312,1.1452636719,-52.0629882812,-11.0473632812,-103.3325195312,53.082195282,8.7941913605,-11.8000001907
2154993,0.0455322266,0.0100097656,1.1636962891,28.6254882812,-0.244140625,122.8637695312,53.0821990967,8.7941465378,-11.3999996185
2155586,-0.1009521484,0.2396240234,0.8171386719,-48.828125,-28.0151367188,-146.3012695312,53.0821990967,8.7941465378,-11.3999996185
2155979,0.1024169922,-0.0317382812,1.0509033203,-17.333984375,-0.5493164062,67.5048828125,53.082195282,8.7940988541,-11
2156587,0.1016845703,-0.0340576172,1.0330810547,-4.0893554688,-6.591796875,-17.3950195312,53.082195282,8.7940988541,-11
2156980,0.2008056641,-0.1495361328,1.1502685547,43.212890625,-32.2875976562,42.724609375,53.0822029114,8.7940473557,-10.8999996185
2157586,-0.0178222656,0.0286865234,0.7376708984,-1.6479492188,-17.333984375,48.4619140625,53.0822029114,8.7940473557,-10.8999996185
2157980,-0.0394287109,-0.0853271484,0.7021484375,24.7802734375,-27.7099609375,-8.2397460938,53.0822067261,8.7939758301,-10.8999996185
2158589,-0.1437988281,-0.1606445312,0.5399169922,57.5561523438,3.7841796875,56.9458007812,53.0822067261,8.7939758301,-10.8999996185
2158982,0.021484375,-0.001953125,0.9669189453,-20.8740234375,-42.5415039062,-88.9282226562,53.0821914673,8.7939195633,-9.8000001907
2159590,-0.0646972656,-0.1555175781,0.9700927734,25.87890625,-46.9360351562,18.798828125,53.0821914673,8.7939195633,-9.8000001907
2159983,0.0166015625,-0.0030517578,1.1295166016,-44.9829101562,-26.6723632812,-107.2387695312,53.0821723938,8.7938508987,-8.6999998093
2160586,0.0628662109,-0.1530761719,1.0311279297,6.4697265625,-35.400390625,58.8989257812,53.0821723938,8.7938508987,-8.6999998093
2160981,-0.0474853516,0.0672607422,1.2707519531,-1.0375976562,-7.5073242188,-51.6967773438,53.0821838379,8.7937765121,-8.1999998093
2161586,-0.037109375,-0.0759277344,0.9864501953,2.7465820312,-31.4331054688,-44.7387695312,53.0821838379,8.7937765121,-8.1999998093
2161993,0.2618408203,-0.0284423828,0.9676513672,-28.6254882812,19.1650390625,22.3388671875,53.0821685791,8.7937030792,-7.9000000954
2162587,0.3647460938,-0.1018066406,1.2607421875,-37.7807617188,13.3056640625,-83.8012695312,53.0821685791,8.7937030792,-7.9000000954
2162980,0.3790283203,0.0935058594,0.9400634766,-36.0717773438,29.2358398438,82.763671875,53.0821647644,8.7936267853,-8.5
2163587,-0.0244140625,-0.0137939453,0.6468505859,-35.400390625,-13.0615234375,48.7670898438,53.0821647644,8.7936267853,-8.5
2163994,-0.2010498047,-0.1561279297,0.7366943359,5.9204101562,-28.5034179688,171.142578125,53.0821647644,8.7935466766,-8.6999998093
2164588,-0.0590820312,-0.0074462891,0.6005859375,17.822265625,-98.4497070312,101.7456054688,53.0821647644,8.7935466766,-8.6999998093
2164986,0.1569824219,-0.1925048828,0.9909667969,57.9223632812,31.9213867188,127.9907226562,53.0821380615,8.7934675217,-9
2165588,0.2626953125,0.0491943359,1.0941162109,28.80859375,-19.9584960938,138.7939453125,53.0821380615,8.7934675217,-9
2165981,0.0841064453,-0.1450195312,1.140625,43.9453125,22.2778320312,31.73828125,53.0821113586,8.7933979034,-9.1000003815
2166590,-0.0827636719,-0.0075683594,1.0257568359,39.4897460938,-9.0942382812,60.1806640625,53.0821113586,8.7933979034,-9.1000003815
2166984,-0.1488037109,0.0139160156,0.9235839844,-18.1884765625,4.8217773438,-24.9633789062,53.0820655823,8.7933368683,-9.3999996185
2167589,0.4909667969,-0.0478515625,1.3210449219,-0.9765625,17.08984375,15.8081054688,53.0820655823,8.7933368683,-9.3999996185
2167982,0.1374511719,0.1171875,1.1743164062,-34.8510742188,1.0986328125,8.6059570312,53.0820274353,8.7932786942,-9.5
2168590,0.0941162109,-0.2331542969,0.8580322266,59.8754882812,-56.8237304688,74.4018554688,53.0820274353,8.7932786942,-9.5
2168997,-0.0128173828,-0.2668457031,1.1209716797,-22.4609375,2.6245117188,-27.6489257812,53.0819892883,8.7932262421,-9.3000001907
2169587,0.4597167969,-0.0498046875,1.3126220703,42.9077148438,6.7138671875,-14.6484375,53.0819892883,8.7932262421,-9.3000001907
2169980,0.3674316406,0.0373535156,1.4423828125,-41.5649414062,1.8920898438,-39.6728515625,53.0819473267,8.7931785583,-9
2170585,0.60546875,-0.0598144531,1.3515625,-11.0473632812,25.146484375,-4.0893554688,53.0819473267,8.7931785583,-9
2170993,-0.2760009766,0.0389404297,0.6567382812,-1.7700195312,-37.9028320312,26.6723632812,53.081905365,8.7931289673,-8.8000001907
2171588,0.0123291016,0.0296630859,0.7774658203,1.2817382812,-29.3579101562,-62.3168945312,53.081905365,8.7931289673,-8.8000001907
2171981,0.0239257812,-0.0150146484,0.5524902344,-27.7709960938,-7.5073242188,28.6254882812,53.0818634033,8.7930784225,-8.8999996185
2172587,0.0131835938,-0.0886230469,0.7790527344,17.822265625,-73.3642578125,-21.0571289062,53.0818634033,8.7930784225,-8.8999996185
