"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.996076039E3,5.308377341E1,8.798042003E0,6.610536399E0,3.861028286E0,2.394973995E2,4.967608433E0,4.967608433E0
1.997076025E3,5.308375141E1,8.797973475E0,6.556889669E0,4.062707108E0,2.415285614E2,4.963643794E0,4.963643794E0
1.998076009E3,5.308374077E1,8.797918711E0,6.462845610E0,3.560397784E0,2.459438442E2,4.934113657E0,4.934113657E0
1.999075995E3,5.308374912E1,8.797865923E0,4.069958623E0,2.960313650E0,2.629476650E2,4.908440031E0,4.908440031E0
2.000075980E3,5.308375817E1,8.797802093E0,3.715950756E0,3.234528243E0,2.811131289E2,4.934306904E0,4.934306904E0
2.001075966E3,5.308375998E1,8.797737074E0,3.782022400E0,3.071008830E0,2.810038098E2,4.932988771E0,4.932988771E0
2.002075951E3,5.308372552E1,8.797667370E0,4.363857453E0,2.839028189E0,2.468299109E2,4.890503565E0,4.890503565E0
2.003075936E3,5.308368466E1,8.797612101E0,3.698363230E0,3.048761415E0,2.190677590E2,4.843636985E0,4.843636985E0
2.004075922E3,5.308365551E1,8.797558198E0,4.050901676E0,3.813894328E0,2.190132454E2,4.816707366E0,4.816707366E0
2.005075907E3,5.308363481E1,8.797508212E0,3.215500331E0,3.563836780E0,2.240017063E2,4.807734597E0,4.807734597E0
2.006075893E3,5.308361240E1,8.797465250E0,3.814656932E0,3.173114254E0,2.238909206E2,4.794379060E0,4.794379060E0
2.007075879E3,5.308359296E1,8.797424066E0,3.518756386E0,2.834364379E0,2.241064262E2,4.783539317E0,4.783539317E0
2.008075864E3,5.308357626E1,8.797394255E0,3.427828010E0,2.247833037E0,2.245914499E2,4.783457276E0,4.783457276E0
2.009075849E3,5.308356666E1,8.797371433E0,3.866679632E0,1.594702716E0,2.249920506E2,4.772809666E0,4.772809666E0
2.010075834E3,5.308356061E1,8.797351620E0,3.725284652E0,1.258400479E0,2.278810741E2,4.773228873E0,4.773228873E0
2.011075819E3,5.308355721E1,8.797337963E0,4.052367960E0,8.024349726E-1,2.277879048E2,4.769394522E0,4.769394522E0
2.012075804E3,5.308356010E1,8.797335485E0,4.411401709E0,0.000000000E0,2.282148182E2,4.766058462E0,4.766058462E0
2.013075790E3,5.308355619E1,8.797322103E0,4.230728308E0,0.000000000E0,2.282148070E2,4.769007265E0,4.769007265E0
2.014075776E3,5.308355693E1,8.797311238E0,4.520289306E0,0.000000000E0,2.282147974E2,4.765805573E0,4.765805573E0
2.015075761E3,5.308355700E1,8.797310733E0,4.553591040E0,0.000000000E0,2.282147970E2,4.762460118E0,4.762460118E0
2.016075747E3,5.308355700E1,8.797310733E0,4.553591040E0,0.000000000E0,2.282147970E2,4.758579622E0,4.758579622E0
2.017075732E3,5.308355488E1,8.797297034E0,4.123887115E0,0.000000000E0,2.282147853E2,4.756710022E0,4.756710022E0
2.018075717E3,5.308355488E1,8.797297034E0,4.123887115E0,0.000000000E0,2.282147853E2,4.754694194E0,4.754694194E0
2.019075702E3,5.308355488E1,8.797297034E0,4.123887115E0,0.000000000E0,2.282147853E2,4.752757184E0,4.752757184E0
2.020075687E3,5.308355488E1,8.797297034E0,4.123887115E0,0.000000000E0,2.282147853E2,4.752940385E0,4.752940385E0
2.021077124E3,5.308355488E1,8.797297034E0,4.123887115E0,0.000000000E0,2.282147853E2,4.754009953E0,4.754009953E0
2.022077860E3,5.308355488E1,8.797297034E0,4.123887115E0,0.000000000E0,2.282147853E2,4.752338256E0,4.752338256E0
2.023077846E3,5.308355488E1,8.797297034E0,4.123887115E0,0.000000000E0,2.282147853E2,4.750422935E0,4.750422935E0
2.024077533E3,5.308355488E1,8.797297034E0,4.123887115E0,0.000000000E0,2.282147853E2,4.749912075E0,4.749912075E0
2.025077811E3,5.308355488E1,8.797297034E0,4.123887115E0,0.000000000E0,2.282147853E2,4.743984831E0,4.743984831E0
2.026077796E3,5.308355488E1,8.797297034E0,4.123887115E0,0.000000000E0,2.282147853E2,4.743083671E0,4.743083671E0
2.027077579E3,5.308355488E1,8.797297034E0,4.123887115E0,0.000000000E0,2.282147853E2,4.742905613E0,4.742905613E0
2.028077071E3,5.308355488E1,8.797297034E0,4.123887115E0,0.000000000E0,2.282147853E2,4.742847718E0,4.742847718E0
2.029077057E3,5.308355488E1,8.797297034E0,4.123887115E0,0.000000000E0,2.282147853E2,4.741776019E0,4.741776019E0
2.030077122E3,5.308355488E1,8.797297034E0,4.123887115E0,0.000000000E0,2.282147853E2,4.741101866E0,4.741101866E0
2.031077532E3,5.308355488E1,8.797297034E0,4.123887115E0,0.000000000E0,2.282147853E2,4.740561647E0,4.740561647E0
2.032077517E3,5.308355488E1,8.797297034E0,4.123887115E0,0.000000000E0,2.282147853E2,4.741430897E0,4.741430897E0
2.033077601E3,5.308355488E1,8.797297034E0,4.123887115E0,0.000000000E0,2.282147853E2,4.742210418E0,4.742210418E0
2.034077779E3,5.308355488E1,8.797297034E0,4.123887115E0,0.000000000E0,2.282147853E2,4.743020274E0,4.743020274E0
2.035077764E3,5.308355278E1,8.797264954E0,4.254902156E0,0.000000000E0,2.282147576E2,4.743269283E0,4.743269283E0
2.036077750E3,5.308355285E1,8.797265411E0,4.248932403E0,0.000000000E0,2.282147580E2,4.742143028E0,4.742143028E0
2.037077735E3,5.308355285E1,8.797265411E0,4.248932403E0,0.000000000E0,2.282147580E2,4.741935830E0,4.741935830E0
2.038077720E3,5.308355285E1,8.797265411E0,4.248932403E0,0.000000000E0,2.282147580E2,4.741718453E0,4.741718453E0
2.039077706E3,5.308355285E1,8.797265411E0,4.248932403E0,0.000000000E0,2.282147580E2,4.741843647E0,4.741843647E0
2.040077691E3,5.308355285E1,8.797265411E0,4.248932403E0,0.000000000E0,2.282147580E2,4.741632038E0,4.741632038E0
2.041077676E3,5.308355285E1,8.797265411E0,4.248932403E0,0.000000000E0,2.282147580E2,4.742304794E0,4.742304794E0
2.042077662E3,5.308355285E1,8.797265411E0,4.248932403E0,0.000000000E0,2.282147580E2,4.741559924E0,4.741559924E0
2.043077647E3,5.308355285E1,8.797265411E0,4.248932403E0,0.000000000E0,2.282147580E2,4.741690218E0,4.741690218E0
2.044077632E3,5.308355285E1,8.797265411E0,4.248932403E0,0.000000000E0,2.282147580E2,4.742057183E0,4.742057183E0
2.045077617E3,5.308355285E1,8.797265411E0,4.248932403E0,0.000000000E0,2.282147580E2,4.742858008E0,4.742858008E0
2.046077603E3,5.308355285E1,8.797265411E0,4.248932403E0,0.000000000E0,2.282147580E2,4.743126126E0,4.743126126E0
2.047077588E3,5.308355285E1,8.797265411E0,4.248932403E0,0.000000000E0,2.282147580E2,4.742786233E0,4.742786233E0
2.048077574E3,5.308355285E1,8.797265411E0,4.248932403E0,0.000000000E0,2.282147580E2,4.742764306E0,4.742764306E0
2.049077559E3,5.308355285E1,8.797265411E0,4.248932403E0,0.000000000E0,2.282147580E2,4.737853401E0,4.737853401E0
2.050077544E3,5.308355285E1,8.797265411E0,4.248932403E0,0.000000000E0,2.282147580E2,4.738019393E0,4.738019393E0
2.051077529E3,5.308355285E1,8.797265411E0,4.248932403E0,0.000000000E0,2.282147580E2,4.738102651E0,4.738102651E0
2.052077515E3,5.308355285E1,8.797265411E0,4.248932403E0,0.000000000E0,2.282147580E2,4.736542843E0,4.736542843E0
2.053077500E3,5.308355285E1,8.797265411E0,4.248932403E0,0.000000000E0,2.282147580E2,4.736900895E0,4.736900895E0
2.054077486E3,5.308355285E1,8.797265411E0,4.248932403E0,0.000000000E0,2.282147580E2,4.736588126E0,4.736588126E0
2.055077471E3,5.308355285E1,8.797265411E0,4.248932403E0,0.000000000E0,2.282147580E2,4.737854199E0,4.737854199E0
2.056077456E3,5.308355285E1,8.797265411E0,4.248932403E0,0.000000000E0,2.282147580E2,4.736873171E0,4.736873171E0
2.057077442E3,5.308355285E1,8.797265411E0,4.248932403E0,0.000000000E0,2.282147580E2,4.738294644E0,4.738294644E0
2.058077427E3,5.308355285E1,8.797265411E0,4.248932403E0,0.000000000E0,2.282147580E2,4.738077656E0,4.738077656E0
2.059077412E3,5.308355285E1,8.797265411E0,4.248932403E0,0.000000000E0,2.282147580E2,4.739481874E0,4.739481874E0
2.060077398E3,5.308355692E1,8.797217480E0,4.459533325E0,0.000000000E0,2.282147156E2,4.740104161E0,4.740104161E0
2.061077383E3,5.308355138E1,8.797203085E0,4.386211951E0,7.910419034E-1,2.304938461E2,4.743754129E0,4.743754129E0
2.062077368E3,5.308354095E1,8.797184330E0,3.892980635E0,1.341007465E0,2.304295572E2,4.754139478E0,4.754139478E0
2.063077354E3,5.308352217E1,8.797144861E0,5.170529644E0,2.332166761E0,2.319734864E2,4.760449134E0,4.760449134E0
2.064077339E3,5.308349257E1,8.797093001E0,4.446633494E0,3.535474629E0,2.322749293E2,4.757365667E0,4.757365667E0
2.065077324E3,5.308347304E1,8.797045686E0,4.298839038E0,3.832040325E0,2.362337562E2,4.757421822E0,4.757421822E0
2.066077310E3,5.308345138E1,8.796994358E0,5.078720295E0,4.053993430E0,2.366277075E2,4.756247537E0,4.756247537E0
2.067077295E3,5.308342588E1,8.796945870E0,4.896090318E0,4.315900269E0,2.336995571E2,4.757570275E0,4.757570275E0
2.068077280E3,5.308340439E1,8.796906501E0,3.219992177E0,4.096513825E0,2.316136192E2,4.763949522E0,4.763949522E0
2.069077265E3,5.308337727E1,8.796867387E0,2.903158787E0,3.897304909E0,2.275554771E2,4.766035093E0,4.766035093E0
2.070077251E3,5.308335502E1,8.796818582E0,3.036593863E0,3.806085575E0,2.294549683E2,4.771712712E0,4.771712712E0
2.071077237E3,5.308332940E1,8.796764794E0,2.808144368E0,4.043848073E0,2.316971355E2,4.777107250E0,4.777107250E0
2.072077222E3,5.308329608E1,8.796708659E0,3.046066632E0,4.414358730E0,2.286518959E2,4.765057364E0,4.765057364E0
2.073077207E3,5.308326671E1,8.796675973E0,3.160262251E0,4.000971427E0,2.201643848E2,4.759847851E0,4.759847851E0
2.074077193E3,5.308322621E1,8.796660328E0,3.295122476E0,3.873143253E0,2.040667867E2,4.764134667E0,4.764134667E0
2.075077178E3,5.308319086E1,8.796634082E0,3.312318785E0,4.071501510E0,2.065031978E2,4.800488197E0,4.800488197E0
2.076077164E3,5.308314086E1,8.796612810E0,2.326421764E0,4.806871811E0,2.042935045E2,4.855950177E0,4.855950177E0
2.077077149E3,5.308310400E1,8.796589593E0,3.804870882E0,4.384051503E0,2.054259432E2,4.828187128E0,4.828187128E0
2.078077134E3,5.308305246E1,8.796560405E0,3.605044117E0,4.822426135E0,2.022944331E2,4.831556088E0,4.831556088E0
2.079077119E3,5.308300445E1,8.796520771E0,3.300596042E0,4.967728322E0,2.046338042E2,4.833871641E0,4.833871641E0
2.080077105E3,5.308297528E1,8.796511084E0,3.605870629E0,3.900459821E0,1.995105416E2,4.832084707E0,4.832084707E0
2.081077090E3,5.308295469E1,8.796506278E0,3.192352851E0,2.756938981E0,1.987642511E2,4.835680854E0,4.835680854E0
2.082077075E3,5.308292176E1,8.796505156E0,3.572945804E0,2.574472221E0,1.891184757E2,4.838404603E0,4.838404603E0
2.083077060E3,5.308289306E1,8.796468503E0,3.328025747E0,2.654071630E0,2.107386427E2,4.835490112E0,4.835490112E0
2.084077046E3,5.308286921E1,8.796439513E0,2.790450253E0,2.441861109E0,2.140872879E2,4.830416754E0,4.830416754E0
2.085077032E3,5.308284804E1,8.796410637E0,3.124123192E0,1.866714320E0,2.143551214E2,4.826283591E0,4.826283591E0
2.086077017E3,5.308283778E1,8.796401203E0,3.158164659E0,1.018018132E0,2.144550196E2,4.820624933E0,4.820624933E0
2.087077002E3,5.308283354E1,8.796398934E0,3.158882963E0,0.000000000E0,2.168181135E2,4.819127294E0,4.819127294E0
2.088076988E3,5.308282479E1,8.796387007E0,3.371840121E0,0.000000000E0,2.168181039E2,4.818167782E0,4.818167782E0
2.089076973E3,5.308282378E1,8.796386298E0,3.387420528E0,0.000000000E0,2.168181034E2,4.807279740E0,4.807279740E0
2.090076958E3,5.308282378E1,8.796386298E0,3.387420528E0,0.000000000E0,2.168181034E2,4.801095037E0,4.801095037E0
2.091076943E3,5.308282378E1,8.796386298E0,3.387420528E0,0.000000000E0,2.168181034E2,4.796946831E0,4.796946831E0
2.092076928E3,5.308282378E1,8.796386298E0,3.387420528E0,0.000000000E0,2.168181034E2,4.794372479E0,4.794372479E0
2.093076915E3,5.308282378E1,8.796386298E0,3.387420528E0,0.000000000E0,2.168181034E2,4.793623761E0,4.793623761E0
2.094076899E3,5.308282378E1,8.796386298E0,3.387420528E0,0.000000000E0,2.168181034E2,4.787889545E0,4.787889545E0
2.095076885E3,5.308282378E1,8.796386298E0,3.387420528E0,0.000000000E0,2.168181034E2,4.778252273E0,4.778252273E0
2.096076870E3,5.308282378E1,8.796386298E0,3.387420528E0,0.000000000E0,2.168181034E2,4.772585571E0,4.772585571E0
2.097076856E3,5.308282378E1,8.796386298E0,3.387420528E0,0.000000000E0,2.168181034E2,4.763971345E0,4.763971345E0
2.098076840E3,5.308282378E1,8.796386298E0,3.387420528E0,0.000000000E0,2.168181034E2,4.762550751E0,4.762550751E0
2.099076826E3,5.308282378E1,8.796386298E0,3.387420528E0,0.000000000E0,2.168181034E2,4.760859754E0,4.760859754E0
2.100076811E3,5.308282378E1,8.796386298E0,3.387420528E0,0.000000000E0,2.168181034E2,4.760114396E0,4.760114396E0
2.101076797E3,5.308282378E1,8.796386298E0,3.387420528E0,0.000000000E0,2.168181034E2,4.759620479E0,4.759620479E0
2.102076782E3,5.308282378E1,8.796386298E0,3.387420528E0,0.000000000E0,2.168181034E2,4.758868979E0,4.758868979E0
2.103076768E3,5.308282378E1,8.796386298E0,3.387420528E0,0.000000000E0,2.168181034E2,4.759884300E0,4.759884300E0
2.104076753E3,5.308282378E1,8.796386298E0,3.387420528E0,0.000000000E0,2.168181034E2,4.760811899E0,4.760811899E0
2.105076738E3,5.308282378E1,8.796386298E0,3.387420528E0,0.000000000E0,2.168181034E2,4.762446256E0,4.762446256E0
2.106076724E3,5.308282378E1,8.796386298E0,3.387420528E0,0.000000000E0,2.168181034E2,4.763793717E0,4.763793717E0
2.107076709E3,5.308282378E1,8.796386298E0,3.387420528E0,0.000000000E0,2.168181034E2,4.764830347E0,4.764830347E0
2.108076694E3,5.308282378E1,8.796386298E0,3.387420528E0,0.000000000E0,2.168181034E2,4.765636306E0,4.765636306E0
2.109076680E3,5.308282378E1,8.796386298E0,3.387420528E0,0.000000000E0,2.168181034E2,4.765643256E0,4.765643256E0
2.110076665E3,5.308282378E1,8.796386298E0,3.387420528E0,0.000000000E0,2.168181034E2,4.766369927E0,4.766369927E0
2.111076650E3,5.308282378E1,8.796386298E0,3.387420528E0,0.000000000E0,2.168181034E2,4.766560324E0,4.766560324E0
2.112076635E3,5.308282378E1,8.796386298E0,3.387420528E0,0.000000000E0,2.168181034E2,4.766888660E0,4.766888660E0
2.113076621E3,5.308282378E1,8.796386298E0,3.387420528E0,0.000000000E0,2.168181034E2,4.767760508E0,4.767760508E0
2.114076606E3,5.308282378E1,8.796386298E0,3.387420528E0,0.000000000E0,2.168181034E2,4.768743838E0,4.768743838E0
2.115076591E3,5.308282378E1,8.796386298E0,3.387420528E0,0.000000000E0,2.168181034E2,4.768473929E0,4.768473929E0
2.116076577E3,5.308282378E1,8.796386298E0,3.387420528E0,0.000000000E0,2.168181034E2,4.774342978E0,4.774342978E0
2.117076562E3,5.308282378E1,8.796386298E0,3.387420528E0,0.000000000E0,2.168181034E2,4.768638967E0,4.768638967E0
2.118076548E3,5.308282378E1,8.796386298E0,3.387420528E0,0.000000000E0,2.168181034E2,4.767529677E0,4.767529677E0
2.119076533E3,5.308282378E1,8.796386298E0,3.387420528E0,0.000000000E0,2.168181034E2,4.770422758E0,4.770422758E0
2.120076518E3,5.308276016E1,8.796347634E0,3.502427301E0,0.000000000E0,2.168180718E2,4.768711009E0,4.768711009E0
2.121076504E3,5.308276155E1,8.796354303E0,3.526792023E0,0.000000000E0,2.168180770E2,4.757826809E0,4.757826809E0
2.122076489E3,5.308274980E1,8.796367579E0,3.465945305E0,9.632371169E-1,1.693285193E2,4.762456810E0,4.762456810E0
2.123076474E3,5.308272042E1,8.796369059E0,3.555946431E0,2.333787892E0,1.756573846E2,4.769012392E0,4.769012392E0
2.124076460E3,5.308269372E1,8.796363713E0,2.492795852E0,2.731426746E0,1.821397635E2,4.767991784E0,4.767991784E0
2.125076445E3,5.308264968E1,8.796360799E0,4.636717571E0,3.673676634E0,1.858353526E2,4.774340505E0,4.774340505E0
2.126076431E3,5.308260858E1,8.796345969E0,3.275203938E0,4.109393348E0,1.896393002E2,4.776351552E0,4.776351552E0
2.127076416E3,5.308256552E1,8.796329141E0,4.276964974E0,4.518449891E0,1.928290024E2,4.774871730E0,4.774871730E0
2.128076401E3,5.308253507E1,8.796316502E0,4.085530630E0,4.038269307E0,1.943876141E2,4.772199734E0,4.772199734E0
2.129076386E3,5.308249637E1,8.796299921E0,3.736389319E0,4.236586533E0,1.963268173E2,4.769698106E0,4.769698106E0
2.130076372E3,5.308245077E1,8.796286965E0,3.418046116E0,4.527400174E0,1.929790324E2,4.764475890E0,4.764475890E0
2.131076357E3,5.308240475E1,8.796275584E0,2.981766983E0,4.800310289E0,1.914201548E2,4.786130288E0,4.786130288E0
2.132076343E3,5.308236277E1,8.796252243E0,2.971393972E0,4.820062141E0,1.963465415E2,4.824600630E0,4.824600630E0
2.133076328E3,5.308232550E1,8.796233651E0,5.036113018E0,4.570633643E0,1.992033798E2,4.872623442E0,4.872623442E0
2.134076314E3,5.308227574E1,8.796212899E0,5.075050774E0,4.968183114E0,1.973936833E2,4.908440664E0,4.908440664E0
2.135076298E3,5.308222797E1,8.796190109E0,5.141357967E0,5.232875247E0,1.963547981E2,4.932482675E0,4.932482675E0
2.136076284E3,5.308218643E1,8.796174800E0,3.709386570E0,5.089478042E0,1.963018856E2,4.960809642E0,4.960809642E0
2.137076270E3,5.308214093E1,8.796171743E0,6.011467624E0,4.873065639E0,1.952489122E2,4.991496996E0,4.991496996E0
2.138076255E3,5.308209624E1,8.796159227E0,7.891250649E0,4.753880261E0,1.981415732E2,5.035966214E0,5.035966214E0
2.139076240E3,5.308203120E1,8.796194793E0,6.494713097E0,4.932580886E0,1.932769942E2,4.966568138E0,4.966568138E0
2.140076225E3,5.308197318E1,8.796202691E0,4.702931025E0,4.840946962E0,1.967734913E2,4.942385312E0,4.942385312E0
2.141076210E3,5.308191724E1,8.796217510E0,4.791591492E0,4.424668994E0,1.950387765E2,4.920000899E0,4.920000899E0
2.142076196E3,5.308185527E1,8.796207420E0,5.532765523E0,4.883100207E0,1.941683107E2,4.900584028E0,4.900584028E0
2.143076182E3,5.308180468E1,8.796198537E0,5.901467507E0,4.542711030E0,1.976396662E2,4.893802319E0,4.893802319E0
2.144076166E3,5.308174787E1,8.796173731E0,4.847426161E0,4.949170618E0,2.031437572E2,4.888183054E0,4.888183054E0
2.145076152E3,5.308169569E1,8.796159801E0,4.903102790E0,5.049961513E0,1.984407469E2,4.880282578E0,4.880282578E0
2.146076138E3,5.308165711E1,8.796157969E0,5.501568694E0,4.421455535E0,1.938620468E2,4.890448634E0,4.890448634E0
2.147077066E3,5.308163694E1,8.796075399E0,6.350160134E0,4.379378589E0,2.386913335E2,4.879640553E0,4.879640553E0
2.148077031E3,5.308162917E1,8.795949069E0,6.160057369E0,4.906643778E0,2.591429980E2,4.876059969E0,4.876059969E0
2.149077017E3,5.308162850E1,8.795872868E0,5.040240570E0,4.234438939E0,2.679712613E2,4.875868473E0,4.875868473E0
2.150077586E3,5.308165604E1,8.795797759E0,5.570678121E0,4.384984306E0,2.865158591E2,4.908563080E0,4.908563080E0
2.151077595E3,5.308170625E1,8.795733700E0,4.218874615E0,4.838493284E0,3.063196628E2,4.960248634E0,4.960248634E0
2.152077581E3,5.308175611E1,8.795668110E0,6.894998947E0,5.206141306E0,3.133169353E2,5.024755107E0,5.024755107E0
2.153077702E3,5.308180277E1,8.795607146E0,5.416067380E0,5.595268455E0,3.208630348E2,5.107314490E0,5.107314490E0
2.154077355E3,5.308183957E1,8.795545207E0,4.000550359E0,5.445889220E0,3.202915118E2,5.216428831E0,5.216428831E0
2.155077340E3,5.308185192E1,8.795485165E0,2.750351766E0,4.277572463E0,3.191001337E2,5.189515064E0,5.189515064E0
2.156077613E3,5.308185081E1,8.795384845E0,1.897309139E0,4.082088713E0,3.016504087E2,5.167109847E0,5.167109847E0
2.157078008E3,5.308186669E1,8.795279312E0,2.557280895E0,4.673192723E0,2.955800231E2,5.189225903E0,5.189225903E0
2.158077993E3,5.308191468E1,8.795191581E0,5.427934505E0,5.519182152E0,3.085985306E2,5.220678934E0,5.220678934E0
2.159077711E3,5.308193632E1,8.795139318E0,3.271363744E0,4.819693982E0,3.126764605E2,5.269688031E0,5.269688031E0
2.160077026E3,5.308196122E1,8.795075822E0,2.135193487E0,4.615479370E0,3.137417549E2,5.314170129E0,5.314170129E0
2.161077011E3,5.308197689E1,8.794985631E0,2.427913868E0,4.595746729E0,3.080677525E2,5.309756238E0,5.309756238E0
2.162076996E3,5.308200493E1,8.794930378E0,2.221458352E0,4.203213215E0,3.128094011E2,5.248527239E0,5.248527239E0
2.163076982E3,5.308204635E1,8.794871461E0,1.311237676E0,4.547566333E0,3.150814538E2,5.200000340E0,5.200000340E0
2.164076967E3,5.308208718E1,8.794786551E0,1.363039400E0,5.295431492E0,3.068440600E2,5.130478039E0,5.130478039E0
2.165076952E3,5.308209633E1,8.794707416E0,1.716937440E0,4.675096491E0,2.919084752E2,5.092161645E0,5.092161645E0
2.166076937E3,5.308211467E1,8.794639047E0,1.413789514E0,4.235434351E0,2.824619264E2,5.057081283E0,5.057081283E0
2.167076923E3,5.308212300E1,8.794563214E0,1.045543515E0,4.282189559E0,2.784378217E2,5.050851960E0,5.050851960E0
2.168076908E3,5.308210745E1,8.794512414E0,9.886226859E-1,3.637706595E0,2.620178387E2,5.031862003E0,5.031862003E0
2.169076894E3,5.308211953E1,8.794458409E0,1.031360942E0,3.144474479E0,2.772322735E2,5.030011843E0,5.030011843E0
2.170076879E3,5.308211956E1,8.794377723E0,1.845143821E0,3.646371261E0,2.743317114E2,5.035459325E0,5.035459325E0
2.171076865E3,5.308212130E1,8.794348510E0,2.144833232E0,2.170275794E0,2.779132334E2,5.043258827E0,5.043258827E0
2.172076850E3,5.308214136E1,8.794247351E0,5.272863319E0,3.137282973E0,2.863059917E2,5.016891029E0,5.016891029E0
2.173076836E3,5.308215681E1,8.794175256E0,2.526102205E0,3.348411534E0,2.933267610E2,5.036898182E0,5.036898182E0
2.174076820E3,5.308216225E1,8.794100785E0,2.277207343E0,3.538572463E0,2.866883350E2,5.078619606E0,5.078619606E0
2.175076806E3,5.308214446E1,8.794022846E0,1.967653017E0,3.978805104E0,2.678231857E2,5.098000582E0,5.098000582E0
2.176076791E3,5.308213139E1,8.793923390E0,4.616395886E0,5.061559394E0,2.626952986E2,5.092178666E0,5.092178666E0
2.177076777E3,5.308211582E1,8.793843093E0,5.080348597E0,5.019802868E0,2.586369672E2,5.086792570E0,5.086792570E0
2.178076762E3,5.308211024E1,8.793776528E0,2.873601562E0,4.631993956E0,2.581814651E2,5.081604961E0,5.081604961E0
2.179076747E3,5.308212628E1,8.793738111E0,2.497548263E0,3.028824069E0,2.784045823E2,5.065447992E0,5.065447992E0
2.180076733E3,5.308212698E1,8.793656561E0,1.994762503E0,3.436290533E0,2.765369038E2,5.064923328E0,5.064923328E0
